#doc name topic proportion ...
0	file:/Users/simonemordue/SDG/SDGclassy-master/project-simone/SDG_texts/sdg16-new.txt	4.325888799362727E-6	1.4533223835661366E-6	1.524735184009305E-6	4.3944989832390795E-6	3.1182003552177813E-6	0.7541023383394837	1.52131592374238E-6	1.4491627711728648E-6	1.4511623304065073E-6	5.416891934318422E-5	2.9945117952690723E-6	1.4501087874003487E-6	1.5222745236280493E-6	1.4546449400077042E-6	4.588427942070285E-6	0.2457550004552409	5.579468444233983E-5	1.4493467705881092E-6
1	file:/Users/simonemordue/SDG/SDGclassy-master/project-simone/SDG_texts/sdg7-new.txt	7.444736081571858E-6	2.501127996791026E-6	2.624027469432039E-6	7.562812327901355E-6	5.3663373634291805E-6	2.4959228965989715E-6	2.6181430162104925E-6	2.4939694178478716E-6	2.497410604495141E-6	2.50061386639056E-6	5.153472741189361E-6	2.4955974858517322E-6	2.6197927403452615E-6	2.5034040801850102E-6	0.7530962982297698	0.24684503160501503	5.298511051271349E-6	2.4942860757993797E-6
2	file:/Users/simonemordue/SDG/SDGclassy-master/project-simone/SDG_texts/sdg6-new.txt	4.0630759265228735E-5	1.924452687343386E-6	2.0190157087883233E-6	5.819084239981616E-6	0.7556438362715902	1.920447706764486E-6	2.014488010953474E-6	1.9189446339761097E-6	1.921592399664025E-6	1.92405709798047E-6	3.965256667654417E-6	1.9201973247017455E-6	2.015757364640532E-6	1.9262039830826645E-6	6.0758800550028154E-6	0.24427417154892164	4.076854061295662E-6	1.919188281341031E-6
3	file:/Users/simonemordue/SDG/SDGclassy-master/project-simone/SDG_texts/sdg17-new.txt	3.3886007885489785E-6	0.8000718226179108	1.1943716277735673E-6	3.4423452406070506E-6	2.442581553206192E-6	1.1360626089228669E-6	1.1916932167985872E-6	1.1351734491777984E-6	1.1367397649825113E-6	1.1381977852085894E-6	2.3456925273397787E-6	1.1359144925756096E-6	1.1924441173600998E-6	1.1394677994254128E-6	3.594255715724837E-6	0.1998990168145893	2.411709230487954E-6	1.1353175815382239E-6
4	file:/Users/simonemordue/SDG/SDGclassy-master/project-simone/SDG_texts/sdg4-new.txt	5.437846651257183E-6	1.8268949164473331E-6	3.504985024048328E-5	5.524092894731848E-6	3.919725204695022E-6	1.8230929634514594E-6	1.9123660096499537E-6	1.8216660870963305E-6	1.8241796275470826E-6	0.8135540770143336	3.7642428396339986E-6	1.822855274200589E-6	1.9135710150072233E-6	1.8285574323950237E-6	5.7678707605700575E-6	0.18636599409342644	3.8701829401481894E-6	1.8218973830566352E-6
5	file:/Users/simonemordue/SDG/SDGclassy-master/project-simone/SDG_texts/sdg15-new.txt	4.525571517847332E-6	1.5204076411501418E-6	1.595116851369075E-6	4.5973487429185894E-6	3.2621362612450638E-6	1.5172435191559437E-6	1.5915397582920677E-6	1.5160560213454327E-6	0.8569106841357942	1.5200951070493606E-6	3.1327382461897783E-6	1.5170457056145136E-6	1.5925426070800987E-6	1.5217912467027362E-6	4.8002294486597035E-6	0.14305036884760985	3.2209054072431452E-6	1.5162485141605634E-6
6	file:/Users/simonemordue/SDG/SDGclassy-master/project-simone/SDG_texts/sdg14-new.txt	5.289576256184824E-6	3.400684611063102E-5	1.8644036868200015E-6	5.373470876781242E-6	3.8128484864005022E-6	1.7733838172985256E-6	1.8602227106644637E-6	1.7719958466968063E-6	1.774440851997606E-6	1.7767168088453296E-6	0.009994888447370898	1.773152608973174E-6	1.8613948598873392E-6	1.7786992899534695E-6	5.610601802608855E-6	0.16010951306253543	3.7646570600821506E-6	0.82982150607902
7	file:/Users/simonemordue/SDG/SDGclassy-master/project-simone/SDG_texts/sdg5-new.txt	4.969561033123156E-6	1.6695700284759768E-6	1.7516087231370254E-6	5.0483800948423495E-6	3.5821741374960656E-6	1.6660954844754226E-6	1.7476806927662216E-6	1.6647914850086677E-6	1.6670885694026069E-6	1.6692268326425579E-6	3.4400812922396707E-6	0.8320324423961664	1.7487819278786176E-6	1.6710893751954506E-6	5.271164785272597E-6	0.16792478840825417	3.536898254747938E-6	1.665002862685378E-6
8	file:/Users/simonemordue/SDG/SDGclassy-master/project-simone/SDG_texts/sdg9-new.txt	5.567340181351432E-6	1.8703994665043508E-6	1.9623064414198067E-6	5.655640239735042E-6	4.013067125920038E-6	1.8665069761420779E-6	0.7533461608432451	1.8650461210324742E-6	1.8676195173870202E-6	1.8700149882897298E-6	3.85388219960446E-6	1.8662636267058188E-6	1.959139616277366E-6	1.8721015725826043E-6	5.90522328148768E-6	0.24660601697738316	3.962345092406467E-6	1.8652829249322848E-6
9	file:/Users/simonemordue/SDG/SDGclassy-master/project-simone/SDG_texts/sdg11-new.txt	4.983141039082182E-6	1.6741323571775656E-6	1.7563952338045752E-6	3.542480793744222E-5	3.5919629188007384E-6	1.6706483185097928E-6	1.7524564695529542E-6	0.759188931189635	3.203427656994025E-5	1.6737882235145413E-6	3.4494817853892214E-6	1.6704305045226537E-6	1.7535607139410768E-6	1.6756558557199805E-6	5.285568964780183E-6	0.2407074563874483	3.5465633135037935E-6	1.6695527109811043E-6
